X,Y,FID,ObjectID,CITY_NAME,GMI_ADMIN,ADMIN_NAME,FIPS_CNTRY,CNTRY_NAME,STATUS,POP,POP_RANK,POP_CLASS,PORT_ID,LABEL_FLAG
171.207000425391612,-42.471999076081353,2536,2535,Greymouth,NZL-WST,Westland,NZ,New Zealand,Provincial capital,9419,7,"Less than 50,000",55440,0
172.638000343529228,-43.524000044072977,2537,2536,Christchurch,NZL-CNT,Canterbury,NZ,New Zealand,Provincial capital,363926,4,"250,000 to 499,999",0,0
170.47400429276027,-45.883997919330142,2538,2537,Dunedin,NZL-OTG,Otago,NZ,New Zealand,Provincial capital,114347,5,"100,000 to 249,999",55370,0
168.372999431326122,-46.413000028675697,2539,2538,Invercargill,NZL-STH,Southland,NZ,New Zealand,Provincial capital,47287,7,"Less than 50,000",0,0
31.597118555171193,4.84406077135152,2540,2539,Juba, ,Central Equatoria,OD,South Sudan,National and provincial capital,300000,4,"250,000 to 499,999",0,0
-56.093003675272683,-15.615000071153533,1,0,Cuiaba,BRA-MGR,Mato Grosso,BR,Brazil,Provincial capital,521934,3,"500,000 to 999,999",0,0
-84.839003612799701,38.201004051946221,2,500,Frankfort,USA-KEN,Kentucky,US,United States,Provincial capital,16315,7,"Less than 50,000",0,0
-86.817995717577503,36.14200192188558,3,501,Nashville,USA-TNN,Tennessee,US,United States,Provincial capital,530852,3,"500,000 to 999,999",0,0
-47.897747657359503,-15.792110943058871,4,1,Brasilia,BRA-DFD,Distrito Federal,BR,Brazil,National and provincial capital,2207718,2,"1,000,000 to 4,999,999",0,0
-49.255001603160437,-16.727003924564826,5,2,Goiania,BRA-GOI,Goias,BR,Brazil,Provincial capital,1171195,2,"1,000,000 to 4,999,999",0,0
-81.654002676281664,38.355002979577264,6,502,Charleston,USA-WVR,West Virginia,US,United States,Provincial capital,19399,7,"Less than 50,000",8500,0
-54.615995659277829,-20.450997053441789,7,3,Campo Grande,BRA-MGD,Mato Grosso do Sul,BR,Brazil,Provincial capital,729151,3,"500,000 to 999,999",0,0
-80.835677708081889,35.205821973963182,8,503,Charlotte,USA-NCR,North Carolina,US,United States,Other,598351,3,"500,000 to 999,999",0,0
-55.747997716434682,-22.533003066947384,9,4,Pedro Juan Caballero,PRY-AMM,Amambay,PA,Paraguay,Provincial capital,-999,7,"Less than 50,000",0,0
-80.997002597299158,34.013997077607712,10,504,Columbia,USA-SCR,South Carolina,US,United States,Provincial capital,33641,7,"Less than 50,000",8370,0
-54.283301684673361,-24.049998057864819,11,5,Salto del Guaira,PRY-CNN,Canindeyu,PA,Paraguay,Provincial capital,7385,7,"Less than 50,000",0,0
-84.34899855512829,33.795998999674545,12,505,Atlanta,USA-GEO,Georgia,US,United States,Provincial capital,422908,4,"250,000 to 499,999",0,0
-54.622997603859673,-25.526996972258438,13,6,Puerto Presidente Stroessner,PRY-APA,Alto Parana,PA,Paraguay,Provincial capital,-999,7,"Less than 50,000",0,0
-76.61838556930006,39.321881966574253,14,506,Baltimore,USA-MRY,Maryland,US,United States,Other,610892,3,"500,000 to 999,999",8210,0
-55.851002689044876,-27.377001018667158,15,7,Encarnacion,PRY-ITA,Itapua,PA,Paraguay,Provincial capital,74983,6,"50,000 to 99,999",0,0
-75.525002599140038,39.129002984216051,16,507,Dover,USA-DEL,Delaware,US,United States,Provincial capital,18717,7,"Less than 50,000",0,0
-76.491998583083983,38.959001952238275,17,508,Annapolis,USA-MRY,Maryland,US,United States,Provincial capital,36252,7,"Less than 50,000",8225,0
-55.906001679582104,-27.397998081778777,18,8,Posadas,ARG-MSN,Misiones,AR,Argentina,Provincial capital,312060,4,"250,000 to 499,999",0,0
-76.953833688442117,38.890908074276531,19,509,Washington D.C.,USA-DOC,District of Columbia,US,United States,National and provincial capital,552433,3,"500,000 to 999,999",0,0
-69.191999562595015,-12.60299707567874,20,9,Puerto Maldonado,PER-MDD,Madre de Dios,PE,Peru,Provincial capital,37543,7,"Less than 50,000",0,0
-77.472998621675274,37.56300298637597,21,510,Richmond,USA-VRG,Virginia,US,United States,Provincial capital,30697,7,"Less than 50,000",8320,0
-71.987003670470031,-13.526001049183691,22,10,Cuzco,PER-CUS,Cusco,PE,Peru,Provincial capital,312140,4,"250,000 to 499,999",0,0
-76.268573634035832,36.879291031600097,23,511,Norfolk,USA-VRG,Virginia,US,United States,Other,10386,7,"Less than 50,000",8280,0
-72.883997584379699,-13.642001949990288,24,11,Abancay,PER-APR,Apurimac,PE,Peru,Provincial capital,55111,6,"50,000 to 99,999",0,0
-78.643997565022602,35.791001979433048,25,512,Raleigh,USA-NCR,North Carolina,US,United States,Provincial capital,276093,4,"250,000 to 499,999",0,0
-70.034003587568691,-15.845003988551005,26,12,Puno,PER-PUN,Puno,PE,Peru,Provincial capital,116552,5,"100,000 to 249,999",0,1
-74.011220638946767,40.663962053741976,27,513,Brooklyn,USA-NYO,New York,US,United States,Other,11037,7,"Less than 50,000",7630,0
-71.522999570792678,-16.398000070073589,28,13,Arequipa,PER-ARQ,Arequipa,PE,Peru,Provincial capital,841130,3,"500,000 to 999,999",0,1
-75.369167630311836,39.869163069931474,29,514,Chester,USA-PEN,Pennsylvania,US,United States,Other,19621,7,"Less than 50,000",8080,0
-77.63561064279267,43.210466963065507,30,515,Rochester,USA-NYO,New York,US,United States,Other,211354,5,"100,000 to 249,999",3200,0
-68.146244609830688,-16.499006992984391,31,14,La Paz,BOL-LPA,La Paz,BL,Bolivia,National and provincial capital,812799,3,"500,000 to 999,999",0,1
-73.769003696543891,42.659000943454501,32,516,Albany,USA-NYO,New York,US,United States,Provincial capital,75794,6,"50,000 to 99,999",7720,0
-176.151563636363676,-13.273299062143234,33,15,Mata-Utu,WLF,Wallis & Futuna,WF,Wallis & Futuna,National and provincial capital,-999,7,"Less than 50,000",55650,0
-74.199995626560437,40.719995979082931,34,517,Newark,USA-NJR,New Jersey,US,United States,Other,280123,4,"250,000 to 499,999",7810,0
-171.739493590236009,-13.837022952831267,35,16,Apia,WSM,Samoa,WS,Samoa,National capital,40407,7,"Less than 50,000",55670,0
-73.905236629506305,40.70786404107043,36,518,New York,USA-NYO,New York,US,United States,Other,8008278,1,"5,000,000 and greater",7640,1
-76.904000601289582,40.265000975288068,37,519,Harrisburg,USA-PEN,Pennsylvania,US,United States,Provincial capital,47840,7,"Less than 50,000",0,0
-170.697860669935039,-14.268374975289904,38,17,Pago Pago,ASM,American Samoa,AQ,American Samoa,National and provincial capital,4196,7,"Less than 50,000",55680,0
-74.780999651894106,40.224995962646673,39,520,Trenton,USA-NJR,New Jersey,US,United States,Provincial capital,84833,6,"50,000 to 99,999",8160,0
-149.570009699674586,-17.534996920511645,40,18,Papeete,PYF,French Polynesia,FP,French Polynesia,National and provincial capital,26357,7,"Less than 50,000",55840,0
-75.218228661020362,39.927554971930263,41,521,Philadelphia,USA-PEN,Pennsylvania,US,United States,Other,1517550,2,"1,000,000 to 4,999,999",8110,0
-169.916669572892062,-19.016666942149349,42,19,Alofi,NIU,Niue,NE,Niue,National and provincial capital,624,7,"Less than 50,000",55695,0
-69.771995626961385,44.321003969322966,43,522,Augusta,USA-MAI,Maine,US,United States,Provincial capital,18560,7,"Less than 50,000",7120,0
-175.245650649682005,-21.130902056641123,44,20,Nuku' alofa,TON,Tonga,TN,Tonga,National capital,22400,7,"Less than 50,000",55590,0
-72.579995663032804,44.261999943269345,45,523,Montpelier,USA-VRM,Vermont,US,United States,Provincial capital,7828,7,"Less than 50,000",0,0
-159.766694593310973,-21.233304006797738,46,21,Avarua,COK,Cook Is.,CW,Cook Is.,National and provincial capital,13373,7,"Less than 50,000",0,0
-71.543996633904285,43.20600304136255,47,524,Concord,USA-NHM,New Hampshire,US,United States,Provincial capital,16810,7,"Less than 50,000",0,0
-130.103000556447,-25.065999048731413,48,22,Adamstown,PCN,Pitcairn Is.,PC,Pitcairn Is.,National and provincial capital,1281,7,"Less than 50,000",0,0
-71.10299658315553,42.374997060369537,49,525,Boston,USA-MSS,Massachusetts,US,United States,Provincial capital,589141,3,"500,000 to 999,999",7250,0
-64.730996660420047,-21.53199605397657,50,100,Tarija,BOL-TAR,Tarija,BL,Bolivia,Provincial capital,159269,5,"100,000 to 249,999",0,1
-72.70199964905521,-45.402002932691531,51,23,Puerto Aisen,CHL-ADG,Aisen del General Carlos Ibanez del Campo,CI,Chile,Provincial capital,-999,7,"Less than 50,000",0,0
-71.425997683398293,41.81599805911479,52,526,Providence,USA-RHI,Rhode Island,US,United States,Provincial capital,177595,5,"100,000 to 249,999",7420,0
-57.428999590231676,-23.402996998013272,53,101,Concepcion,PRY-CNC,Concepcion,PA,Paraguay,Provincial capital,48123,7,"Less than 50,000",0,1
-67.49999964481735,-45.829997953642618,54,24,Comodoro Rivadavia,ARG-CHB,Chubut,AR,Argentina,Other,140850,5,"100,000 to 249,999",13920,0
-72.702998673904915,41.760000043727857,55,527,Hartford,USA-CNN,Connecticut,US,United States,Provincial capital,12525,7,"Less than 50,000",0,0
-69.228998564569736,-51.624999052044501,56,25,Rio Gallegos,ARG-SCR,Santa Cruz,AR,Argentina,Provincial capital,85700,6,"50,000 to 99,999",13960,0
-58.85199870442144,-23.436000066072832,57,102,Pozo Colorado,PRY-PHA,Presidente Hayes,PA,Paraguay,Provincial capital,-999,7,"Less than 50,000",0,0
-66.898277561821246,10.496042948384201,58,528,Caracas,VEN-DFD,Distrito Federal,VE,Venezuela,National and provincial capital,1815679,2,"1,000,000 to 4,999,999",0,0
-57.849002577868831,-51.701004041810954,59,26,Stanley,FLK,Falkland Islands,FK,Falkland Is.,National and provincial capital,2213,7,"Less than 50,000",14000,0
-57.077000622929432,-24.089004045656527,60,103,San Pedro,PRY-SPE,San Pedro,PA,Paraguay,Provincial capital,-999,7,"Less than 50,000",0,1
-67.040000580656397,10.341999009197931,61,529,Los Teques,VEN-MRN,Miranda,VE,Venezuela,Provincial capital,-999,7,"Less than 50,000",0,0
-70.934651711637557,-53.166168061360061,62,27,Punta Arenas,CHL-MYA,Magallanes y de la Antartica Chilena,CI,Chile,Other,117430,5,"100,000 to 249,999",14100,0
-57.621995569536843,-25.305002960410125,63,104,Asuncion,PRY-CNT,Central,PA,Paraguay,National capital,1482200,2,"1,000,000 to 4,999,999",0,0
-64.691999608745931,10.133000925546016,64,530,Barcelona,VEN-ANZ,Anzoategui,VE,Venezuela,Provincial capital,424795,4,"250,000 to 499,999",0,0
-68.298002557750806,-54.792,65,28,Ushuaia,ARG-TDF,Tierra del Fuego,AR,Argentina,Provincial capital,58028,6,"50,000 to 99,999",13980,0
-56.473001650268401,-30.410001077253582,66,105,Artigas,URY-ART,Artigas,UY,Uruguay,Provincial capital,41909,7,"Less than 50,000",0,1
-67.354001686617892,9.90099895844917,67,531,San Juan De Los Morros,VEN-GUA,Guarico,VE,Venezuela,Provincial capital,87739,6,"50,000 to 99,999",0,0
-70.984997632649538,-34.587998955709615,68,29,San Fernando,CHL-LGB,Libertador General Bernardo O'Higgins,CI,Chile,Provincial capital,-999,7,"Less than 50,000",0,0
-60.697997715313775,-31.616999997725941,69,106,Santa Fe,ARG-SFE,Santa Fe,AR,Argentina,Provincial capital,468632,4,"250,000 to 499,999",13560,1
-63.552995607007219,8.127000067290535,70,532,Ciudad Bolivar,VEN-BLV,Bolivar,VE,Venezuela,Provincial capital,338000,4,"250,000 to 499,999",12340,0
-60.532001718852406,-31.730003989467072,71,107,Parana,ARG-ERI,Entre Rios,AR,Argentina,Provincial capital,262295,4,"250,000 to 499,999",13570,0
-71.659997700194538,-35.423001036101454,72,30,Talca,CHL-MAU,Maule,CI,Chile,Provincial capital,197479,5,"100,000 to 249,999",0,0
-67.480001606555447,7.901945931619018,73,533,San Fernado de Apure,VEN-APU,Apure,VE,Venezuela,Provincial capital,78779,6,"50,000 to 99,999",0,0
-60.66393257313041,-32.937732030941227,74,108,Rosario,ARG-SFE,Santa Fe,AR,Argentina,Other,1173533,2,"1,000,000 to 4,999,999",13630,0
-73.054997641207166,-36.826001946545631,75,31,Concepcion,CHL-BIO,Bio-Bio,CI,Chile,Provincial capital,215413,5,"100,000 to 249,999",0,0
-67.489001600836701,6.184998028369837,76,534,Puerto Carreno,COL-VCH,Vichada,CO,Colombia,Provincial capital,10216,7,"Less than 50,000",0,0
-57.95000056466202,-34.916696996398933,77,109,La Plata,ARG-BAI,Buenos Aires,AR,Argentina,Provincial capital,694167,3,"500,000 to 999,999",13770,0
-72.575999563633999,-38.728997997674625,78,32,Temuco,CHL-ARC,Araucania,CI,Chile,Provincial capital,238129,5,"100,000 to 249,999",0,0
-60.663995622404514,2.817998991043664,79,535,Boa Vista,BRA-ROR,Roraima,BR,Brazil,Provincial capital,235150,5,"100,000 to 249,999",0,0
-56.710997600979823,-34.35499796376309,80,110,San Jose De Mayo,URY-SJO,San Jose,UY,Uruguay,Provincial capital,36529,7,"Less than 50,000",0,0
-68.283332596859424,-38.94490800279786,81,33,Neuquen,ARG-NEU,Neuquen,AR,Argentina,Provincial capital,242092,5,"100,000 to 249,999",0,1
-64.633301561977888,10.23270300980518,82,536,Puerto La Cruz,VEN-ANZ,Anzoategui,VE,Venezuela,Other,370000,4,"250,000 to 499,999",12185,0
-57.84000258358757,-34.479999024334589,83,111,Colonia del Sacramento,URY-COL,Colonia,UY,Uruguay,Provincial capital,21714,7,"Less than 50,000",13140,0
-72.952001604714567,-41.474996933143316,84,34,Puerto Montt,CHL-LLA,Los Lagos,CI,Chile,Provincial capital,160054,5,"100,000 to 249,999",14270,0
-63.883331604953838,11.033333968728039,85,537,La Asuncion,VEN-NES,Neuva Esparta,VE,Venezuela,Provincial capital,35084,7,"Less than 50,000",0,0
-56.284001604878426,-34.538004025538513,86,112,Canelones,URY-CNL,Canelones,UY,Uruguay,Provincial capital,19698,7,"Less than 50,000",0,1
-70.398998648551014,-23.641002050325913,87,35,Antofagasta,CHL-ANT,Antofagasta,CI,Chile,Provincial capital,309832,4,"250,000 to 499,999",14660,1
-64.287998559971896,-36.628002072358079,88,113,Santa Rosa,ARG-LPA,La Pampa,AR,Argentina,Provincial capital,111424,5,"100,000 to 249,999",0,0
-61.490060592305525,10.63973704308232,89,538,Port of Spain,TTO,Trinidad & Tobago,TD,Trinidad & Tobago,National capital,49657,7,"Less than 50,000",11720,0
-70.332002589183432,-27.360000054954366,90,36,Copiapo,CHL-ATC,Atacama,CI,Chile,Provincial capital,129280,5,"100,000 to 249,999",0,0
-62.274059616075284,-38.725271967607362,91,114,Bahia Blanca,ARG-BAI,Buenos Aires,AR,Argentina,Other,276546,4,"250,000 to 499,999",13815,0
-64.181996678296258,10.454003976089369,92,539,Cumana,VEN-SUC,Sucre,VE,Venezuela,Provincial capital,257783,4,"250,000 to 499,999",12220,0
-63.181997626292748,9.741995970452033,93,540,Maturin,VEN-MNG,Monagas,VE,Venezuela,Provincial capital,410972,4,"250,000 to 499,999",0,0
-71.244998607439854,-29.900997006169966,94,37,La Serena,CHL-CQM,Coquimbo,CI,Chile,Provincial capital,154521,5,"100,000 to 249,999",0,0
-62.995031706039839,-40.815026918931792,95,115,Viedma,ARG-RNE,Rio Negro,AR,Argentina,Provincial capital,48940,7,"Less than 50,000",0,0
-68.526998679664629,-31.534001999495253,96,38,San Juan,ARG-SJU,San Juan,AR,Argentina,Provincial capital,447048,4,"250,000 to 499,999",0,1
-62.049995569135888,9.056997049259749,97,541,Tucupita,VEN-DAM,Delta Amacuro,VE,Venezuela,Provincial capital,51534,6,"50,000 to 99,999",0,0
-68.830001576161806,-32.896998062781655,98,39,Mendoza,ARG-MND,Mendoza,AR,Argentina,Provincial capital,876884,3,"500,000 to 999,999",0,1
-65.099996591435115,-43.299999046407677,99,116,Rawson,ARG-CHB,Chubut,AR,Argentina,Provincial capital,26335,7,"Less than 50,000",0,0
-58.169996692294589,6.769997987618664,100,542,Georgetown,GUY-DMM,Demerara-Mahaica,GY,Guyana,National capital,235017,5,"100,000 to 249,999",12370,0
-71.55500361400253,-33.020999933019823,101,40,Valparaiso,CHL-VLP,Valparaiso,CI,Chile,Provincial capital,282448,4,"250,000 to 499,999",14500,1
-58.4498336968446,-34.622496010243118,102,117,Buenos Aires,ARG-DFD,Distrito Federal,AR,Argentina,National and provincial capital,13076300,1,"5,000,000 and greater",13760,1
-56.991995638881747,5.938001917893523,103,543,Nieuw Nickerie,SUR-NCK,Nickerie,NS,Suriname,Provincial capital,13143,7,"Less than 50,000",12405,0
-70.647515553854035,-33.475023051285064,104,41,Santiago,CHL-RMT,Region Metropolitana,CI,Chile,National and provincial capital,4837295,2,"1,000,000 to 4,999,999",0,0
-65.301002641773053,-24.198003001881272,105,118,San Salvador De Jujuy,ARG-JUJ,Jujuy,AR,Argentina,Provincial capital,305891,4,"250,000 to 499,999",0,0
-56.316698693652398,5.883299970524284,106,544,Totness,SUR-COR,Coronie,NS,Suriname,Provincial capital,1685,7,"Less than 50,000",0,0
-71.332001641186935,-29.95900200737389,107,42,Coquimbo,CHL-CQM,Coquimbo,CI,Chile,Other,161317,5,"100,000 to 249,999",14570,1
-65.408003713782051,-24.788996944744643,108,119,Salta,ARG-SAL,Salta,AR,Argentina,Provincial capital,512686,3,"500,000 to 999,999",0,1
-64.621700661027305,18.409068075135508,109,545,Road Town,VGB,British Virgin Is.,VI,British Virgin Is.,National and provincial capital,8449,7,"Less than 50,000",0,0
-80.454995623639633,-1.055996966065501,110,43,Portoviejo,ECU-MAN,Manabi,EC,Ecuador,Provincial capital,170326,5,"100,000 to 249,999",0,0
-65.213999608025972,-26.829000061393078,111,120,San Miguel De Tucuman,ARG-TCM,Tucuman,AR,Argentina,Provincial capital,781023,3,"500,000 to 999,999",0,0
-66.068999561196051,18.398997070612872,112,546,San Juan,PRI-SJN,San Juan,RQ,Puerto Rico,National and provincial capital,418140,4,"250,000 to 499,999",11110,1
-79.002998642390367,-1.605995973038994,113,44,Guaranda,ECU-BLV,Bolivar,EC,Ecuador,Provincial capital,22199,7,"Less than 50,000",0,0
-64.933334688729715,18.350000999807786,114,547,Charlotte Amalie,VIR,Virgin Is.,VQ,Virgin Is.,National and provincial capital,20000,7,"Less than 50,000",11310,0
-64.268999712043339,-27.790002061722465,115,121,Santiago Del Estero,ARG-SDE,Santiago del Estero,AR,Argentina,Provincial capital,354692,4,"250,000 to 499,999",0,0
-79.530002702036512,-1.794996018428986,116,45,Babahoyo,ECU-LRI,Los Rios,EC,Ecuador,Provincial capital,76279,6,"50,000 to 99,999",0,0
-65.780999578712269,-28.46600098863351,117,122,Catamarca,ARG-CTM,Catamarca,AR,Argentina,Provincial capital,188812,5,"100,000 to 249,999",0,1
-63.066662631730182,18.216666016682705,118,548,The Valley,AIA,Anguilla,AV,Anguilla,National and provincial capital,1378,7,"Less than 50,000",0,0
-79.907876694268282,-2.203091960346272,119,46,Guayaquil,ECU-GUA,Guayas,EC,Ecuador,Provincial capital,1952029,2,"1,000,000 to 4,999,999",15270,0
-66.854996634665213,-29.412998934315517,120,123,La Rioja,ARG-LRI,La Rioja,AR,Argentina,Provincial capital,162620,5,"100,000 to 249,999",0,1
-67.142996617148995,18.20300401675863,121,549,Mayaguez,PRI-MYG,Mayag?ez,RQ,Puerto Rico,Provincial capital,78647,6,"50,000 to 99,999",11290,0
-64.179998628596849,-31.316003921562089,122,124,Cordoba,ARG-CRD,Cordoba,AR,Argentina,Provincial capital,1428214,2,"1,000,000 to 4,999,999",0,1
-78.843995654393254,-2.750004035143804,123,47,Azogues,ECU-CAN,Canar,EC,Ecuador,Provincial capital,34877,7,"Less than 50,000",0,0
-66.347999714882235,-33.316002025569119,124,125,San Luis,ARG-SLU,San Luis,AR,Argentina,Provincial capital,183982,5,"100,000 to 249,999",0,1
-66.614003609404705,18.020996979832887,125,550,Ponce,PRI-PNC,Ponce,RQ,Puerto Rico,Provincial capital,152634,5,"100,000 to 249,999",11260,1
-69.94999762837071,-4.149998934921301,126,48,Leticia,COL-AMZ,Amazonas,CO,Colombia,Provincial capital,29666,7,"Less than 50,000",0,0
-57.14000058289821,-25.387001933791108,127,126,Caacupe,PRY-CRD,Cordillera,PA,Paraguay,Provincial capital,21696,7,"Less than 50,000",0,0
-62.731997581262739,17.292995971450065,128,551,Basseterre,KNA,St. Kitts & Nevis,SC,St. Kitts & Nevis,National capital,12920,7,"Less than 50,000",11400,0
-56.428001678862145,-25.452998968309,129,127,Coronel Oviedo,PRY-CAA,Caaguazu,PA,Paraguay,Provincial capital,51286,6,"50,000 to 99,999",0,0
-67.81200270107945,-9.979001960748787,130,49,Rio Branco,BRA-ACR,Acre,BR,Brazil,Provincial capital,257642,4,"250,000 to 499,999",0,0
-57.150998626878852,-25.623999025136477,131,128,Paraguari,PRY-PRG,Paraguari,PA,Paraguay,Provincial capital,10079,7,"Less than 50,000",0,1
-61.842176556554726,17.12477703299664,132,552,Saint John's,ATG,Antigua & Barbuda,AC,Antigua & Barbuda,National capital,24226,7,"Less than 50,000",11430,0
-68.79754758288297,-11.032497080698002,133,50,Cobija,BOL-PAN,Pando,BL,Bolivia,Provincial capital,26585,7,"Less than 50,000",0,0
-56.450996626189507,-25.784001037983295,134,129,Villarrica,PRY-GUA,Guaira,PA,Paraguay,Provincial capital,41157,7,"Less than 50,000",0,0
-62.200997587701451,16.679997004507793,135,553,Plymouth,MSR,Montserrat,MH,Montserrat,National and provincial capital,-999,7,"Less than 50,000",11420,0
-89.605997715387019,-0.899999988735055,136,51,Baquerizo Moreno,ECU-GLP,Galapagos,EC,Ecuador,Provincial capital,-999,7,"Less than 50,000",15345,0
-58.176998636876441,-26.182998026391221,137,130,Formosa,ARG-FRM,Formosa,AR,Argentina,Provincial capital,221383,5,"100,000 to 249,999",13340,1
-61.000001586961268,14.016699024101779,138,554,Cul De Sac,LCA,St. Lucia,ST,St. Lucia,Other,8467,7,"Less than 50,000",11625,0
-58.295996612232123,-26.867996947583542,139,131,Pilar,PRY-NMB,Neembucu,PA,Paraguay,Provincial capital,-999,7,"Less than 50,000",0,0
-79.014995711220735,-2.898000043042678,140,52,Cuenca,ECU-AZU,Azuay,EC,Ecuador,Provincial capital,276964,4,"250,000 to 499,999",0,0
-61.724258693041676,16.004916015453521,141,555,Basse-Terre,GLP,Guadeloupe,GP,Guadeloupe,National and provincial capital,11472,7,"Less than 50,000",11460,0
-79.954001623588795,-3.266000949208045,142,53,Machala,ECU-EOR,El Oro,EC,Ecuador,Provincial capital,198123,5,"100,000 to 249,999",0,0
-58.986998618640243,-27.457001942348757,143,132,Resistencia,ARG-CHA,Chaco,AR,Argentina,Provincial capital,387158,4,"250,000 to 499,999",13380,0
-61.388468684659983,15.299000952658877,144,556,Roseau,DMA,Dominica,DO,Dominica,National capital,16571,7,"Less than 50,000",11520,0
-58.817996611512179,-27.486998999741623,145,133,Corrientes,ARG-CRR,Corrientes,AR,Argentina,Provincial capital,339067,4,"250,000 to 499,999",13370,1
-80.453996598789928,-3.567996050221591,146,54,Tumbes,PER-TMB,Tumbes,PE,Peru,Provincial capital,109223,5,"100,000 to 249,999",0,1
-61.075997640610098,14.607431999234828,147,557,Fort-De-France,MTQ,Martinique,MB,Martinique,National and provincial capital,89995,6,"50,000 to 99,999",11550,0
-57.283001632032231,-25.406000947203314,148,134,Ypacarai,PRY-CNT,Central,PA,Paraguay,Provincial capital,9655,7,"Less than 50,000",0,0
-79.203995591127054,-3.989996922074458,149,55,Loja,ECU-LOJ,Loja,EC,Ecuador,Provincial capital,117796,5,"100,000 to 249,999",0,1
-56.367998627958812,-26.199998990104042,150,135,Caazapa,PRY-CAZ,Caazapa,PA,Paraguay,Provincial capital,-999,7,"Less than 50,000",0,1
-60.983000623248444,14.000004039674566,151,558,Castries,LCA,St. Lucia,ST,St. Lucia,National capital,-999,7,"Less than 50,000",11630,0
-78.956999646134392,-4.068998986390012,152,56,Zamora,ECU-ZCH,Zamora-Chinchipe,EC,Ecuador,Provincial capital,15276,7,"Less than 50,000",0,0
-61.229312624278251,13.155363032593884,153,559,Kingstown,VCT,St. Vincent & the Grenadines,VC,St. Vincent & the Grenadines,National capital,24518,7,"Less than 50,000",11640,0
-80.624996655617409,-5.193998933481376,154,57,Piura,PER-PIU,Piura,PE,Peru,Provincial capital,325466,4,"250,000 to 499,999",0,1
-57.14700269296371,-26.67300291857898,155,136,San Juan Bautista,PRY-MSN,Misiones,PA,Paraguay,Provincial capital,-999,7,"Less than 50,000",0,0
-59.615846617544655,13.095872981033619,156,560,Bridgetown,BRB,Barbados,BB,Barbados,National capital,98511,6,"50,000 to 99,999",11690,0
-57.962996658342092,-31.39599607460973,157,137,Salto,URY-SAL,Salto,UY,Uruguay,Provincial capital,99823,6,"50,000 to 99,999",13180,1
-79.837001697932507,-6.76299600587058,158,58,Chiclayo,PER-LMB,Lambayeque,PE,Peru,Provincial capital,577375,3,"500,000 to 999,999",0,0
-58.079996583998387,-32.331995976311106,159,138,Paysandu,URY-PYS,Paysandu,UY,Uruguay,Provincial capital,73249,6,"50,000 to 99,999",13170,1
-61.745003559056883,12.065003945335734,160,561,Saint George's,GRD,Grenada,GJ,Grenada,National capital,7500,7,"Less than 50,000",11670,0
-79.029998625234128,-8.111996950627244,161,59,Trujillo,PER-LLB,La Libertad,PE,Peru,Provincial capital,747450,3,"500,000 to 999,999",0,0
-58.303997581663694,-33.138999049009485,162,139,Fray Bentos,URY-RNE,Rio Negro,UY,Uruguay,Provincial capital,23279,7,"Less than 50,000",13160,0
-55.199996593676929,5.599998069121023,163,562,Onverwacht,SUR-PAR,Para,NS,Suriname,Provincial capital,2105,7,"Less than 50,000",0,0
-76.989995674069348,-6.01200005016039,164,60,Mayobamba,PER-SMR,San Martin,PE,Peru,Provincial capital,-999,7,"Less than 50,000",0,0
-58.014998574330207,-33.278003998744687,165,140,Mercedes,URY-SOR,Soriano,UY,Uruguay,Provincial capital,42359,7,"Less than 50,000",0,0
-56.510000652243122,-33.417000012362308,166,141,Durazno,URY-DRZ,Durazno,UY,Uruguay,Provincial capital,33926,7,"Less than 50,000",0,1
-55.072997648889682,5.911001935049772,167,563,Nieuw Amsterdam,SUR-CMM,Commewijne,NS,Suriname,Provincial capital,4935,7,"Less than 50,000",0,0
-77.867999676168054,-6.235002022975985,168,61,Chachapoyas,PER-AMZ,Amazonas,PE,Peru,Provincial capital,20279,7,"Less than 50,000",0,0
-56.900996671219509,-33.543998957149569,169,142,Trinidad,URY-FLR,Flores,UY,Uruguay,Provincial capital,21093,7,"Less than 50,000",0,0
-55.169999701767722,5.825996951002084,170,564,Paramaribo,SUR-PRM,Paramaribo,NS,Suriname,National capital and provincial capital enclave,223757,5,"100,000 to 249,999",12410,1
-78.510995700503202,-7.162001930396108,171,62,Cajamarca,PER-CJM,Cajamarca,PE,Peru,Provincial capital,135000,5,"100,000 to 249,999",0,1
-55.481003567696447,5.796998918458923,172,565,Groningen,SUR-SRM,Saramacca,NS,Suriname,Provincial capital,3216,7,"Less than 50,000",0,0
-46.622996582681338,-23.58099899942259,173,143,Sao Paulo,BRA-SPA,Sao Paulo,BR,Brazil,Provincial capital,10021295,1,"5,000,000 and greater",0,1
-54.07399762173587,5.496003007778731,174,566,Albina,SUR-MRW,Marowijne,NS,Suriname,Provincial capital,3985,7,"Less than 50,000",12420,0
-74.52700159683593,-8.387001004914605,175,63,Pucallpa,PER-UCY,Ucayali,PE,Peru,Provincial capital,310750,4,"250,000 to 499,999",0,0
-54.966698558562385,5.066702982692331,176,567,Brokopondo,SUR-BRK,Brokopondo,NS,Suriname,Provincial capital,-999,7,"Less than 50,000",0,1
-46.309490603827719,-23.954697011518171,177,144,Santos,BRA-SPA,Sao Paulo,BR,Brazil,Other,411403,4,"250,000 to 499,999",12970,0
